LB,27.489999771118164,0.9156842105263158,0.7081659480154925,0.7966220193690537
GPS,14.640000343322754,0.9111052631578948,0.7181700748139521,0.7873257574953478
AAL,14.0,0.9069999999999999,0.8255038076474027,0.7943415250923672
UAL,37.540000915527344,0.9036842105263158,0.7442664684798206,0.7742738534126719
RCL,57.310001373291016,0.9035263157894735,0.6943674740155431,0.7645888110520798
HBI,15.779999732971191,0.902578947368421,0.5703303839762434,0.7317638279767863
MGM,21.649999618530273,0.9006842105263158,0.5996709887324474,0.7350670782324679
MOS,18.399999618530273,0.9006842105263158,0.547527085750427,0.7192944819477477
APA,16.280000686645508,0.8975263157894736,0.6518258075205352,0.7403160871851114
DAL,29.34000015258789,0.8975263157894736,0.5825158580111002,0.7216106170127827
CARR,29.459999084472656,0.8972105263157893,0.4704539510122945,0.678720547725888
VTR,42.59000015258789,0.8956315789473683,0.5368003524785232,0.7012046927302855
ALK,39.25,0.8953157894736842,0.6036586690031459,0.7218995595714672
PVH,54.029998779296875,0.8953157894736842,0.6069843439528141,0.7228497093033299
LEG,41.06999969482422,0.8948421052631579,0.5351993436176359,0.6983585034223262
KSS,22.850000381469727,0.8942105263157895,0.6299391127728384,0.7262744964056111
TXT,38.86000061035156,0.893578947368421,0.48834847361044353,0.6756586335302515
HWM,17.90999984741211,0.8934210526315789,0.5737411537048663,0.7076596745603004
DXC,20.260000228881836,0.8918421052631579,0.5697250188589841,0.7019998284513459
FDX,199.97999572753906,0.8916842105263156,0.45452980259086523,0.6533812678891694
LUV,34.9900016784668,0.8912105263157895,0.5141624953727107,0.6796247442657968
CMA,41.040000915527344,0.8910526315789473,0.54641042581169,0.6916652054345579
LNC,39.18000030517578,0.8907368421052632,0.5764788869480608,0.7012014395631383
DVN,12.640000343322754,0.8883684210526315,0.5458858253805365,0.6838722173463889
URI,181.25999450683594,0.8883684210526315,0.4644230166454279,0.6480022571323029
AES,17.59000015258789,0.8878947368421052,0.4489068507778483,0.6381652819147784
XRX,17.829999923706055,0.8877368421052632,0.4946886213187103,0.660799829494234
MRO,6.039999961853027,0.8875789473684209,0.5801384053229168,0.6937957887288835
UPS,159.58999633789062,0.8867894736842105,0.41467131168758736,0.6137767932191531
LYV,50.79999923706055,0.8866315789473684,0.49165783824671566,0.6560475991273562
FANG,44.66999816894531,0.8859999999999999,0.5488010572818274,0.6782744526684514
FBHS,81.0199966430664,0.8856842105263157,0.4550755037512001,0.6344824021859943
NWSA,14.84000015258789,0.8853684210526315,0.41179064264713633,0.6069949781534044
HBAN,9.869999885559082,0.8850526315789473,0.48975016219979856,0.650346495077131
FITB,21.030000686645508,0.8850526315789473,0.528983839326653,0.6677541814649138
OKE,30.219999313354492,0.8848947368421052,0.52560720224549,0.6658999006485674
BKR,17.260000228881836,0.8848947368421052,0.49348858596030876,0.6516466609339169
GM,27.979999542236328,0.8847368421052632,0.4470975171966264,0.6269336706238924
MAR,97.12999725341797,0.884578947368421,0.4844525641991989,0.6463284742341314
SIVB,240.10000610351562,0.8834736842105263,0.4555370958085564,0.6276738451597785
HPQ,18.979999542236328,0.8829999999999999,0.44395187216244986,0.6194579195710931
HST,11.880000114440918,0.8828421052631579,0.49160739268048037,0.6445261310097178
CF,34.880001068115234,0.8828421052631579,0.4524375696584346,0.6238939042433137
PXD,108.98999786376953,0.8828421052631579,0.45325631610739886,0.6243616592695899
NWS,14.949999809265137,0.8826842105263157,0.4191126821373482,0.6027695372804256
