5/29/2020,RCL,51.70000076,0.899105263,0.945356042,0.792378557
,,,,,
5/29/2020,TDG,431.1300049,0.893894737,0.712967464,0.74507271
,,,,,
5/29/2020,VTR,36.75999832,0.893578947,0.804653669,0.761321982
,,,,,
5/29/2020,DFS,49.47000122,0.892789474,0.779515713,0.755254688
,,,,,
5/29/2020,BA,149.8200073,0.889631579,0.774175357,0.747069019
,,,,,
5/29/2020,PFG,40.79999924,0.889631579,0.649667409,0.719747082
,,,,,
5/29/2020,LOW,128.1199951,0.888210526,0.577408995,0.694605171
,,,,,
5/29/2020,ILMN,373.0100098,0.887894737,0.503460385,0.665225255
,,,,,
5/29/2020,VIAC,21.20000076,0.887736842,0.698237369,0.726956049
,,,,,
5/29/2020,SIVB,215.6000061,0.887578947,0.636720203,0.711016225
,,,,,
5/29/2020,DLTR,97.63999939,0.887421053,0.562277848,0.687201628
,,,,,
5/29/2020,CCI,168.7899933,0.885368421,0.503089067,0.657512984
,,,,,
5/29/2020,KMX,88.68000031,0.884578947,0.61168345,0.695884856
,,,,,
5/29/2020,AME,91.87999725,0.883947368,0.547302453,0.671902582
,,,,,
5/29/2020,AMT,258.1199951,0.882052632,0.517006088,0.653917275
,,,,,
5/29/2020,ABMD,217.3600006,0.881736842,0.45183249,0.619995687
,,,,,
5/29/2020,CDNS,88.05999756,0.881421053,0.498258744,0.643434366
,,,,,
5/29/2020,TSCO,118.9800034,0.881263158,0.508360729,0.647695073
,,,,,
5/29/2020,ROP,381.730011,0.880789474,0.507432502,0.645860639
,,,,,
5/29/2020,SNPS,174.0500031,0.880631579,0.471006091,0.627198718
,,,,,
5/29/2020,JBHT,118.8799973,0.880315789,0.501175049,0.641508589
,,,,,
5/29/2020,CB,123.7099991,0.879842105,0.518292858,0.648008128
,,,,,
5/29/2020,MTD,792.4000244,0.877315789,0.476628084,0.619915492
,,,,,
5/29/2020,VRSK,168.3399963,0.876842105,0.500002351,0.630527474
,,,,,
5/29/2020,VAR,124.0500031,0.876684211,0.510341586,0.635050385
,,,,,
5/29/2020,EXR,97.22000122,0.876526316,0.469928871,0.613776585
,,,,,
5/29/2020,EL,192.4799957,0.875736842,0.498167386,0.62629627
,,,,,
5/29/2020,CHTR,534.6699829,0.873526316,0.449868577,0.592391579
,,,,,
5/29/2020,ZTS,138.1100006,0.871947368,0.488462354,0.609792813
,,,,,
