Technology,"FSLY",42.540000915527344,0.9442,0.859570575759304,0.8792838644625443
Technology,"XELA",0.32109999656677246,0.9418000000000001,1.1323583673693038,0.8904028436958433
Technology,"SEDG",137.25,0.9392,0.7413229436174054,0.8571844620708533
Technology,"SPT",27.510000228881836,0.9389,0.6668409704029769,0.8472739561426811
Technology,"WIX",202.97000122070312,0.9383,0.7198040825368418,0.8525822311002355
Technology,"PS",20.174999237060547,0.9381,0.7290786193845895,0.853198319503253
Technology,"SHOP",778.0,0.9373,0.656349730770752,0.8417716603656237
Technology,"RPAY",21.670000076293945,0.9363,0.6453892160225005,0.8375998692593909
Technology,"DDOG",70.69999694824219,0.9356000000000001,0.5889036679569917,0.8262442538838066
Technology,"CREE",53.689998626708984,0.9349999999999999,0.6574466310587278,0.8361326593987918
Technology,"CCMP",137.58999633789062,0.9347,0.7127789638658518,0.8430867463682755
Technology,"PD",26.540000915527344,0.9344,0.6224074661737078,0.8290028067380354
Technology,"IIVI",47.75,0.9344,0.6613639523224355,0.835211043949946
Technology,"APPN",57.900001525878906,0.9343,0.6996193034770753,0.840391784955798
Technology,"WORK",31.350000381469727,0.9341,0.5967520488218964,0.8236688751633123
Technology,"VICR",59.279998779296875,0.9337000000000001,0.6364491325473398,0.8295282813040546
Technology,"GLOB",137.57000732421875,0.9334,0.6383441749374958,0.829067568351319
Technology,"DOCU",128.77000427246094,0.9328,0.5269595693833148,0.8052759850577492
Technology,"AYX",140.8699951171875,0.9326,0.7001175164736404,0.8363304475118963
Technology,"SQ",82.04000091552734,0.9325,0.6993606258802616,0.8359832710019383
Technology,"SMTC",48.040000915527344,0.9325,0.643326399283587,0.8275765893096128
Technology,"PSTG",15.819999694824219,0.9324,0.6328721381448283,0.8255853751720539
Technology,"KLAC",177.9199981689453,0.9322,0.6432165825296455,0.826792269786709
Technology,"IPGP",158.27999877929688,0.9321,0.5871317621387963,0.8164530458092498
Technology,"RUN",15.90999984741211,0.9319000000000001,0.7077497167731835,0.8356795446807304
Technology,"CRWD",80.97000122070312,0.9316000000000001,0.5838081421650155,0.8144382219090972
Technology,"MDB",206.6199951171875,0.9315,0.58636700209478,0.8146789651271547
Technology,"PLAN",47.970001220703125,0.9315,0.6123574275306156,0.8196372268542047
Technology,"BOX",17.84000015258789,0.9314,0.5629876655712328,0.809550083571733
Technology,"DT",36.81999969482422,0.9314,0.5785575293511263,0.8128292502995557
Technology,"AMAT",56.880001068115234,0.9311,0.6148085036631085,0.8190325845535888
Technology,"BRKS",40.619998931884766,0.9307,0.593901816729147,0.8140140461134422
Technology,"CLDR",9.390000343322754,0.9307,0.6011825290982185,0.8154271890885603
Technology,"SWKS",117.37999725341797,0.9306,0.5717976288598161,0.8092283879169174
Technology,"LRCX",271.1700134277344,0.9304,0.6448804875977799,0.8224730254077552
Technology,"MKSI",102.33000183105469,0.93,0.6081112916716114,0.8148894915146535
Technology,"FORM",25.200000762939453,0.9297000000000001,0.5812904929199387,0.8087621886023478
Technology,"ZS",77.05999755859375,0.9297000000000001,0.5362496264203668,0.7986043375763743
Technology,"FICO",383.6000061035156,0.9293,0.6114097718534343,0.813665603471336
