SE,126.91999816894531,0.9082631578947368,0.5350622884272114,0.7368123864809653
HAL,16.709999084472656,0.9017894736842105,0.5859424289330606,0.7341782520585288
FCAU,11.649999618530273,0.8842631578947368,0.449478562306647,0.6267718072253711
RF,11.920000076293945,0.8828421052631579,0.4977110605386228,0.6474487133420422
QCOM,115.79000091552734,0.8798421052631578,0.4353256835988839,0.6038237142886488
CS,11.5600004196167,0.8782631578947369,0.4031725652670018,0.5763159209227897
MFC,15.489999771118164,0.8768421052631578,0.4202973062286857,0.5838164472071161
KMX,106.23999786376953,0.8743157894736842,0.3875508755794779,0.5500120181600751
KB,34.470001220703125,0.8721052631578947,0.41737530336543205,0.5656790424140018
ZNH,25.1200008392334,0.8716315789473683,0.4196648579983042,0.5657483995338792
BMO,59.36000061035156,0.8716315789473683,0.4066823212917289,0.5559836780381271
SHG,28.860000610351562,0.8692631578947367,0.4241162193381046,0.5610060431130923
PBA,26.969999313354492,0.8691052631578947,0.3965176224263714,0.5389944952148862
EMR,71.79000091552734,0.8678421052631579,0.395972209641577,0.5340866256640521
TD,48.25,0.8661052631578946,0.3806516546858229,0.5143539041558759
HOLX,67.98999786376953,0.8648421052631579,0.3744442461347347,0.503886112129246
EPAM,312.20001220703125,0.8642105263157893,0.3675616136489731,0.49477729759487205
NTR,38.5099983215332,0.859,0.38178872599605446,0.48968579452642835
BPYPP,21.389999389648438,0.8572631578947368,0.3728948144138524,0.47448271529290276
EL,211.5,0.8566315789473684,0.35408357243134464,0.4517316281584057
BIP,45.43000030517578,0.8548947368421053,0.3638284677717758,0.4560659589661609
IEX,176.97999572753906,0.8533157894736841,0.33311280163782375,0.41297182849376995
TM,136.44000244140625,0.8476315789473684,0.3296534583232123,0.3854237142774323
HBANN,29.170000076293945,0.8465263157894737,0.3157750721743464,0.36050415085496607
CVNA,193.22000122070312,0.7500526315789473,0.6559865203265695,0.3690274722561282
PINS,35.529998779296875,0.7487894736842106,0.6256757681588346,0.3472867479912812
RCL,57.189998626708984,0.7462631578947367,0.7363796500284311,0.4016897546299035
SQ,139.02000427246094,0.7429473684210526,0.4888860125395192,0.21715480126682568
W,301.739990234375,0.7426315789473684,0.5429723028534812,0.26863240863963095
Z,76.0,0.7408947368421053,0.5102244664831663,0.23306871088957798
ZG,76.0999984741211,0.7397894736842106,0.5077093788285839,0.22727082193867415
CARR,29.790000915527344,0.7388421052631579,0.4579957134019154,0.16862302439664686
DAL,29.09000015258789,0.7383684210526316,0.5944591774472086,0.29825143930983933
AMD,82.61000061035156,0.7380526315789474,0.49230385543558247,0.2059678925933349
MTCH,115.91999816894531,0.7378947368421053,0.5038223789804954,0.2176612694676008
URI,178.60000610351562,0.7333157894736841,0.458301052255777,0.1514183462675536
BKR,17.530000686645508,0.7311052631578947,0.47729348363684776,0.16773126778465008
TRMB,49.5099983215332,0.7274736842105263,0.4587952978250912,0.13346952357204836
FITB,21.299999237060547,0.7273157894736841,0.5009548783977521,0.18298690420867647
UPS,157.7899932861328,0.7266842105263157,0.40261026584646237,0.047824746028918
DHI,71.26000213623047,0.7260526315789474,0.4370873037269056,0.09929599489517787
CHWY,53.150001525878906,0.7258947368421051,0.4595465252630717,0.12942572208678577
MAR,96.02999877929688,0.7249473684210527,0.4940959305583976,0.1682687670245602
PRU,69.91000366210938,0.7241578947368421,0.4547804793284426,0.11761887690018463
VICI,23.34000015258789,0.7216315789473684,0.43802693001250653,0.08612631208013796
CNQ,20.43000030517578,0.7209999999999999,0.45854583195427406,0.11255482275145441
HUBS,255.99000549316406,0.7206842105263157,0.40970625650088877,0.03893775183371249
AVTR,20.969999313354492,0.7205263157894737,0.4313784066425158,0.07266429973328556
NOK,5.050000190734863,0.7198947368421051,0.40218930244507245,0.02344343529076864
BBY,104.9800033569336,0.7192631578947368,0.41545157548314493,0.0435241339693049
NVDA,457.6099853515625,0.7186315789473685,0.39649208135569797,0.008987088468346095
GM,28.030000686645508,0.7181578947368421,0.4325438271532422,0.06656587660984067
QRVO,131.42999267578125,0.7168947368421053,0.40262745036920067,0.01375027190735405
VMC,131.88999938964844,0.7168947368421053,0.4037042558150132,0.01562577799412067
PH,209.55999755859375,0.7168947368421053,0.4147042957501308,0.03422695148481942
MPWR,280.0,0.7161052631578947,0.4005216235045977,0.007292754215175038
SYY,59.70000076293945,0.7156315789473684,0.44071009493939695,0.07038105185940627
MPLX,19.510000228881836,0.7138947368421052,0.40417534832819685,0.006020631354670606
ULTA,217.77999877929688,0.7096315789473684,0.43542742143298985,0.04277320770140884
STNE,49.290000915527344,0.6392631578947368,0.6210755713729007,0.05843715421237219
