sensor_1009:/arp-information/ipv4/neighbors/neighbor/state/:/arp-information/ipv4/neighbors/neighbor/state/:mib2d,2097214,65535,0,632,1594838960147366811,1594838960158000000,0,"0
"
sensor_1009:/arp-information/ipv4/neighbors/neighbor/state/:/arp-information/ipv4/neighbors/neighbor/state/:mib2d,2097215,65535,0,636,1594838960147550858,1594838960158000000,0,"0
"
sensor_1009:/arp-information/ipv4/neighbors/neighbor/state/:/arp-information/ipv4/neighbors/neighbor/state/:mib2d,2097216,65535,0,632,1594838960147745727,1594838960158000000,0,"0
"
sensor_1009:/arp-information/ipv4/neighbors/neighbor/state/:/arp-information/ipv4/neighbors/neighbor/state/:mib2d,2097217,65535,0,636,1594838960147956221,1594838960158000000,0,0
